date,open,high,low,close,volume
2024-09-17,830.0,848.0,781.5,793.3,24628312
2024-09-18,788.9,804.0,764.55,771.3,2790237
2024-09-19,771.0,771.9,694.2,699.05,3168112
2024-09-20,710.0,752.0,681.1,731.4,3172480
2024-09-23,745.0,804.5,727.05,804.5,3414240
2024-09-24,808.95,835.0,778.95,808.35,5776033
2024-09-25,814.75,820.0,781.3,788.65,1627625
2024-09-26,790.0,802.95,757.05,771.65,1120067
2024-09-27,781.0,781.0,761.05,766.75,446129
2024-09-30,767.8,772.0,742.0,749.15,606278
2024-10-01,756.9,785.0,750.0,766.85,1173640
2024-10-03,761.0,794.6,755.0,769.55,1467249
2024-10-04,778.5,782.4,745.5,756.8,934389
2024-10-07,756.8,769.0,695.0,709.45,1455824
2024-10-08,722.0,746.0,702.3,739.7,825963
2024-10-09,750.05,756.95,736.05,750.0,684085
2024-10-10,751.1,764.8,748.0,750.85,514506
2024-10-11,754.05,757.45,734.6,744.2,293037
2024-10-14,767.0,774.2,747.0,751.35,594889
2024-10-15,754.75,766.7,754.0,760.9,499304
2024-10-16,780.0,787.05,768.0,773.45,541117
2024-10-17,776.0,778.8,745.1,750.45,300197
2024-10-18,748.0,754.4,729.25,748.8,232309
2024-10-21,752.7,759.65,734.05,741.2,286687
2024-10-22,742.8,744.85,703.1,707.15,463253
2024-10-23,707.95,720.7,688.85,694.5,564535
2024-10-24,697.0,715.0,695.0,707.95,328506
2024-10-25,700.25,707.0,685.0,699.35,320208
2024-10-28,701.95,729.8,690.55,724.15,374480
2024-10-29,728.85,729.0,695.8,700.6,431975
2024-10-30,700.6,720.0,698.7,716.15,310580
2024-10-31,713.05,725.95,705.0,715.6,358558
2024-11-01,718.25,725.0,717.65,722.45,105548
2024-11-04,722.95,723.0,708.0,712.55,208864
2024-11-05,711.95,717.85,700.4,707.3,254278
2024-11-06,710.05,750.0,706.6,743.65,557116
2024-11-07,749.0,758.9,737.05,742.15,345278
2024-11-08,741.9,741.9,715.0,721.2,225739
2024-11-11,726.0,730.0,711.85,716.7,192145
2024-11-12,720.0,725.8,700.55,707.0,194413
2024-11-13,705.0,722.85,685.0,691.3,673806
2024-11-14,697.45,701.2,686.15,688.55,287794
2024-11-18,695.8,695.85,676.1,682.5,277371
2024-11-19,687.4,695.1,663.2,670.35,409321
2024-11-21,669.6,669.6,643.0,644.5,353810
2024-11-22,645.0,647.65,611.0,614.1,747715
2024-11-25,628.7,668.4,628.0,647.15,856560
2024-11-26,643.25,671.0,641.45,666.45,457505
2024-11-27,668.25,679.2,660.65,674.25,303133
2024-11-28,679.0,688.5,670.35,679.6,245585
2024-11-29,684.0,686.5,669.6,681.2,196899
2024-12-02,676.95,736.95,675.05,719.3,983665
2024-12-03,725.85,743.6,721.05,736.1,1146819
2024-12-04,748.45,774.0,746.1,752.3,1226873
2024-12-05,760.0,763.0,719.95,731.45,710792
2024-12-06,743.9,778.0,736.8,769.2,1180890
2024-12-09,780.0,830.0,739.5,759.85,4666837
2024-12-10,755.0,764.0,727.75,739.85,1647086
2024-12-11,744.15,758.8,738.0,750.95,861314
2024-12-12,750.05,750.95,733.6,744.95,641285
2024-12-13,735.0,739.45,719.0,734.6,595264
2024-12-16,739.8,741.5,704.45,709.45,932986
2024-12-17,713.8,723.75,710.65,720.15,410152
2024-12-18,722.45,729.7,708.1,726.05,510449
2024-12-19,709.0,726.9,709.0,719.9,390062
2024-12-20,719.5,732.0,700.0,706.4,392675
2024-12-23,713.2,715.0,688.1,702.4,348485
2024-12-24,705.75,705.8,690.05,695.45,180515
2024-12-26,699.55,707.0,681.1,684.45,271922
2024-12-27,686.85,705.45,680.7,696.45,430830
2024-12-30,702.0,703.85,666.45,670.95,564219
2024-12-31,671.0,672.8,661.1,665.35,316139
2025-01-01,671.8,676.65,660.0,664.55,398457
2025-01-02,671.5,693.95,666.45,690.35,880628
2025-01-03,700.0,701.45,686.2,690.9,428149
2025-01-06,699.0,699.0,658.0,668.0,521078
2025-01-07,675.45,695.1,667.15,690.75,370231
2025-01-08,689.0,690.0,665.25,673.05,324100
2025-01-09,689.95,692.0,651.0,661.2,872010
2025-01-10,666.0,670.0,630.0,636.9,502811
2025-01-13,620.15,630.0,591.55,607.25,719321
2025-01-14,615.0,625.0,592.5,604.75,752167
2025-01-15,609.7,613.95,594.05,600.15,365734
2025-01-16,605.0,636.3,603.25,631.95,517267
2025-01-17,632.0,643.0,625.65,636.4,402006
2025-01-20,639.8,639.8,609.0,611.7,362857
2025-01-21,611.95,618.85,596.0,600.1,347949
2025-01-22,601.05,603.1,581.0,589.95,239729
2025-01-23,592.7,601.6,585.0,586.35,186216
2025-01-24,586.35,592.85,565.0,566.35,512042
2025-01-27,565.0,565.0,535.0,543.05,335794
2025-01-28,546.95,551.75,496.1,527.65,850174
2025-01-29,532.95,546.7,526.4,533.75,286441
2025-01-30,538.8,553.0,532.15,538.3,187483
2025-01-31,539.0,570.35,535.05,564.8,456401
2025-02-01,567.95,621.25,548.6,586.0,753009
2025-02-03,576.05,598.45,571.6,581.7,413656
2025-02-04,585.8,594.0,561.0,578.25,364785
2025-02-05,578.25,582.75,559.0,563.1,341265
2025-02-06,568.9,569.05,560.05,563.5,179561
2025-02-07,567.5,567.5,556.0,559.7,141598
2025-02-10,561.0,561.0,537.25,542.1,183728
2025-02-11,541.5,541.5,522.0,529.25,187153
2025-02-12,525.05,570.5,505.55,564.4,415090
2025-02-13,575.0,620.8,565.95,620.8,892244
2025-02-14,619.0,639.95,565.35,611.75,2240859
2025-02-17,604.05,606.6,570.2,574.7,756196
2025-02-18,578.0,580.0,542.0,546.0,386825
2025-02-19,547.0,566.55,538.3,543.3,423071
2025-02-20,548.0,574.0,546.0,568.1,329071
2025-02-21,572.4,583.8,551.35,560.05,401012
